-2.285625843512096722e+01	-2.213312384038981762e+01	2.850320823209818499e+00
-2.341514933293226974e+01	-2.272677845739263702e+01	1.350621027381009087e+00
-2.551555791749406055e+01	-2.389989672838317958e+01	2.831204672547286361e+00
-2.659568065390709890e+01	-1.794838540779160496e+01	4.398648550279260050e+00
-2.751183301936700332e+01	-1.764188020575205229e+01	3.917682262290450357e+00
1.567721592061421632e+01	-7.193172709592913883e+00	4.065230609369819170e+00
-2.988140484921729723e+01	-8.413555367889845371e+00	-1.883988573019218293e+00
-2.964995285914327283e+01	-1.444005251010365676e+01	4.897867085376421237e+00
9.888040513130903264e+00	-2.489398226472820141e+01	1.073015753021571683e+01
2.028157561490714134e+00	-1.823398688248717647e+01	4.044616961014772194e+00
-8.607625808853704541e+00	9.185406453396195436e-01	1.475113567679100868e+01
2.747180885292152652e+00	-2.457150194290074552e+01	8.042743940814569115e+00
-7.456188147676311218e+00	-5.641304284350944220e-01	1.344663247424679930e+01
-8.500552331655711669e+00	-4.856000082237912352e-01	1.410041091718869133e+01
-1.787025968237135132e+01	1.227388847269276262e+01	-1.123961242981240005e+01
1.394523020598353469e+01	8.847885380893840690e+00	1.645965811628614262e+01
1.172638470438502445e+01	-1.664179963793728012e+00	8.187553534412106870e+00
1.899723898511138387e+01	2.186664954207444467e+01	6.700605522197956354e+00
1.134598420938061203e+01	1.552415800670467050e+01	1.220722924926156772e+01
1.731854183867478625e+01	1.536692350532806906e+01	6.707855133849420781e+00
1.533095470170250607e+01	9.457336195957907421e+00	1.509108863988047133e+01
1.204290508059423459e+01	1.483144773547848061e+01	1.312328898812460665e+01
-2.425677083593755778e+00	6.862130617819988565e+00	1.591054976811486732e+01
-2.266551218400563616e+00	1.707057574400072664e+00	1.807245024889940765e+01
8.080224915882412873e+00	-1.795015791320782839e+01	9.069181040197844546e-01
1.083085642803612991e+01	-1.247523085893420891e+01	1.027536176841509530e+01
1.608865174714973634e+01	-2.173124242436658804e+01	9.979729711350847410e+00
1.641855814903417965e+01	1.131340167583602607e+01	1.238811766449969554e+01
1.991741841923873579e+01	-5.163165133376127258e+00	-1.174126084749570076e+01
1.173181729116774719e+01	-2.270848683126264334e+01	9.811066384784128402e+00
5.152803148288521484e+00	-1.935812589682124241e+01	1.578957682117714789e+01
3.877816848728391275e+00	-2.409706018916999071e+01	6.801112880415231210e+00
5.249220608398924348e+00	-1.991103045872423749e+01	1.681001682622424198e+01
1.197497412967160280e+00	1.563806169896277432e+01	8.499735932913997649e-01
3.345504076671138360e+00	-2.181461287572583885e+01	8.406212056981397396e+00
1.032861776114208752e+01	-2.274453952771688847e+01	9.712173054047820386e+00
1.960129349594395620e+01	1.752844765248311987e+01	-1.017591783564392216e+01
-4.113633653377579691e+00	2.192137843394692709e+01	5.314783975947226402e+00
-1.260417600316750786e+01	1.404431830510012169e+01	1.085064575699131950e+00
1.600429540567395037e+01	-8.704337053586227668e+00	3.744181065240098860e+00
1.367890082117889428e+01	-2.277137055329868076e+01	-3.314388563488335215e+00
8.577707955082784608e+00	-2.155691564698502560e+01	8.827085307924862789e+00
2.127915905518688788e+01	-3.873580554084449457e+00	-1.326208897549188137e+01
1.974478908936199062e+01	1.527152031725480263e+01	-8.032263074756084364e+00
3.000268188748083098e+00	2.253172091970654822e+00	1.707885675221302080e+01
4.559062340875329689e+00	-2.284456460387168164e+01	6.298215291603510124e+00
2.702450395533514182e+01	-7.295382203195963200e+00	4.617180193157659929e+00
2.562364923981042608e+01	-7.100262833690501374e+00	4.748446062864821293e+00
2.617894910664107755e+01	-7.395896100227520087e+00	6.185682953505217796e+00
2.100210963510726447e+00	-1.233614152505215245e+01	-1.293712989233367416e+01
2.386019517540355039e+01	-6.789437525679442587e+00	-2.177532917645556565e-01
8.204533037610980628e+00	-2.094177703128833201e+01	-6.807678715662456304e-01
1.391580258032044171e+01	-2.373628750457870140e+01	1.010443158486791582e+01
1.169912673760157595e+01	-1.526443993316783754e+01	-7.252989944150316504e+00
1.001941285463392362e+01	-1.342482558156248906e+01	9.419871945495662757e+00
-3.757612868162524045e+00	3.316525348825672737e+00	1.669290915160094357e+01
-1.024939019228156667e+00	3.441396571612381550e+00	1.674112998220048709e+01
1.391188644144913411e+01	1.608337325819807262e+01	6.945705081585856533e+00
1.882485555191430748e+01	-5.590957972201500148e+00	-1.180294546867401451e+01
2.207369868335101160e+01	2.190677633474264496e+01	8.990032434430583308e+00
1.541628413845853984e+01	1.318601808045868573e+01	1.020370954357973048e+01
1.864291129708884043e+01	5.483419718245679420e+00	1.094702852103478463e+01
-2.345473286124257584e+01	-2.149120283934047748e+01	3.528614617180964252e+00
1.095662630945316351e+01	-1.165590794510525186e+01	-7.131750498400233340e+00
1.620818975377123650e+01	1.796602189952129081e+01	8.335119884034952520e+00
1.620074557596063869e+01	1.605397528222052017e+01	8.145623770679504716e+00
1.770423776785523629e+01	1.544543753676091846e+01	9.528651199732454558e+00
1.063644790097734294e+01	1.464052362118016504e+01	1.399588389999351179e+01
1.630383204719055001e+01	-1.029458533379634488e+01	2.853392788276674530e+00
2.066157554440048116e+01	1.833942392299377744e+01	1.175986884114547770e+01
-1.018542452925148822e+01	1.001845682519999237e+01	1.308575261707214388e+01
1.514413944948000790e+01	-3.021467093516277735e+00	9.286641513461979969e+00
-1.006889547435493348e+01	1.094797980963606499e+01	1.391201897908065632e+01
1.883941357969546004e+01	1.378546750154029077e+01	1.202440372501525978e+01
-6.497317965743205193e+00	8.211610195677021551e+00	1.394616320258139375e+01
2.027868663485246259e+01	1.322631534644357743e+01	1.387459198871974486e+01
1.990006302383399017e+01	1.956916303735302520e+01	6.981577067987978502e+00
1.851936736265040961e+00	5.707285275378537470e+00	1.584163202867978804e+01
-3.563757107946284197e+00	5.418977814438577845e+00	-6.412238048010271640e+00
1.907944520436536351e+01	1.474351191472748290e+01	3.892729879763062062e+00
1.691211007530402100e+01	1.085981647592979904e+01	5.618201352407973026e+00
-2.373677469434715803e+00	4.366006865091334177e+00	-4.876602961577300555e+00
1.015569557421784097e+01	-1.631343903058836986e+01	-4.651979488115498995e+00
2.071172567954101140e+01	1.865054995038088137e+01	7.288113511060679173e+00
2.258805188327200497e+01	1.460021848113745691e+01	2.539066748320927491e+00
-2.654005853331463882e+00	6.074474604805232048e+00	-6.342046883515330080e+00
1.388801206682889067e+01	-6.408050283339712827e+00	9.170492503490303093e+00
1.825103970704832435e+01	-8.853548407045600754e+00	1.652865575988057856e+01
7.677254233592986310e+00	-5.797989596314550909e+00	-1.312132578317660325e+01
1.616659135033512129e+01	-1.147464184084969219e+01	1.238189812895239328e+00
2.460477666655129170e+01	2.262777963704849071e+01	9.465459784940570387e+00
-6.317287028721439768e+00	3.804223041159941143e+00	-7.844796313518170194e+00
2.346040441220688066e+01	2.247463243949671963e+01	1.047677953880122992e+01
-2.237981525564882279e+00	1.732061916288762049e+01	7.378899426968167141e+00
9.677262180128810343e+00	-1.211682083413406730e+01	8.174734337435305420e+00
2.330032020371065826e+01	2.254241155856635359e+01	1.241992559429677812e+01
-5.600491984405886470e+00	2.591760343784817344e+00	1.528543171199418182e+01
1.556336319052604011e+01	1.001394350671484190e+01	-4.709241645849418845e+00
-1.214948926074733215e+01	8.763112172343060280e+00	1.346658014537865711e+01
1.913624840601252330e+01	1.230407255917664422e+01	1.405811639354538123e+01
-1.032877770018477115e+01	4.467683346782770570e+00	1.379527631234526019e+01
2.060688946559853107e+01	1.020128974525870902e+01	1.095981920531147402e+01
2.108122322284812711e+01	1.135969788751516596e+01	1.329698289387751053e+01
3.457631320858333357e+00	-2.513732529703506913e+01	4.515546725329256716e+00
2.186210355431208185e+01	9.249062634142497075e+00	1.076424733961092706e+01
8.125708160309427441e+00	-1.899866848072867498e+01	4.660946619895100507e-01
9.349342921845700261e+00	-9.369720721105572636e+00	-1.061933952638127954e+00
-1.079922761386791841e+01	7.975621770100048025e+00	1.347599268063355815e+01
1.107001920200765177e+01	-1.050739978497877303e+01	-5.783101040562523387e+00
1.630078046350831755e+01	-8.199668791223054143e+00	1.252036970022372664e+01
2.258730003284724219e+01	-1.889314571510915641e+01	-1.719408363454570099e-01
2.217438191664733793e+01	2.009924780656945131e+01	1.265889878446246897e+01
1.994940708741572422e-01	6.262974118326845030e+00	-6.117060909364675503e+00
1.543682000743988958e+01	9.375558016921631932e+00	-5.523995866701217672e+00
2.204897713824261274e+01	2.379968569090559427e+01	9.919033261442285365e+00
6.688855292329570545e+00	-2.197284092754379259e+01	-1.299244060451554938e+00
1.105329913152662868e+01	-1.378467449786096743e+01	-6.877139276698204462e+00
1.674935517811464436e+01	1.842720340640719456e+01	1.878428455049605716e+01
-7.689744869565350527e+00	9.596469487177506252e+00	1.268664876120356233e+01
9.475174658799277339e+00	-1.443443719176025297e+01	-4.680707074734829831e+00
-2.054536119896518898e+01	-1.514650036073370742e+01	-1.540558681969257826e+00
2.113629944498389435e+01	1.339559533261997260e+01	1.795363897411091259e+01
2.156861777960704174e+01	1.518940484352840592e+01	9.205780383820519219e+00
1.874366407585115857e+00	1.385559315134721103e+01	-1.341815844359939014e+01
2.164940794148787262e+01	1.391765274618941284e+01	1.981505115619465185e+00
1.345796730690574261e+00	1.479619910073583622e+00	1.694042180907183948e+01
1.662683423340273592e+01	1.929221219453140534e+01	1.949488591125298598e+01
1.146511918741311753e+01	-1.042829964741472004e+01	9.228310900528695626e+00
-1.845348965326796531e+01	2.701228234121563876e+00	-2.503599479198308053e+00
2.887468660444549684e+01	-7.476396509300531790e+00	3.311840348211319895e+00
6.239290387055910214e-01	1.345424193807180835e+01	-1.473622697735219589e+01
1.787328567603088203e+01	-5.538776084496383589e+00	9.314607542848413857e+00
-1.164372219588384816e+01	-1.667037273350628013e+01	7.764240593619182285e+00
6.478248598944253089e+00	-1.852774529270121917e+01	-1.836483296147568778e+00
2.010052618074672992e+01	-1.340661839106731179e+01	7.182481450314167404e+00
-8.538887254231180890e+00	1.357135802609271202e+01	-9.907535466669877167e+00
-1.342745591217332368e+01	5.340173544817091056e+00	-5.965061923170710045e+00
1.923378662969546227e+01	1.685440457341377751e+01	-3.004237339177738608e+00
1.852054864965027647e+01	-1.715625802481308781e+01	1.211910210071004457e+01
1.780653638272688966e+01	1.616085284846248626e+01	1.636957751978169995e+01
2.685089867415258347e+00	1.400092061273464061e+01	-1.263968190033613759e+01
6.776160386636155053e+00	-1.173925299559076407e+01	7.229176188676328607e+00
1.915443359220769537e+01	-1.662328815237740898e+01	8.530811564474891640e+00
-1.692647827170121388e+01	1.330215460255063498e+01	-4.325763772694011799e-01
-1.275706434876328110e+01	-1.682902326086572842e+01	7.222359631000425217e+00
2.021632300566531626e+01	-1.828799249015647277e+01	1.050259777617553780e+01
1.944644059622508792e+01	1.663047695773942536e+01	-7.735616912105924392e+00
-1.972937169987662998e+01	3.731444249990257811e-01	-3.326924990217722033e+00
2.354254017148063127e+01	3.222301334814631768e-01	6.626594085917744792e+00
2.367835158687623931e+01	-6.186904162609438984e+00	2.381658170302063837e+00
6.737616234663710735e+00	-4.209038866051604266e+00	-1.420224838941630452e+01
1.997610571792786871e+01	-1.576935449610069284e+01	9.067566864517981884e+00
-5.699811857466523968e+00	1.646754169994503059e+01	3.625606756150556276e+00
-6.906268365277358212e-01	1.878615200297274157e+01	4.923807838116692537e+00
-1.812889273619138208e+01	-2.094376570004967686e-01	-9.081674757878933912e-02
-1.139514859283608672e+01	1.153453757077788566e+01	-7.745932331202086907e+00
2.252486327353111406e+01	-3.362006926354955461e+00	-4.597138548359898991e+00
-4.505031075647710992e+00	1.738176481187034383e+01	4.996554915579827227e-01
-2.035630615941957799e+01	1.046217166609271665e+00	7.142519842638179739e-01
-3.228615020771655519e+00	1.824858684642306983e+01	5.155385598896092603e+00
-2.031390571364696029e+01	-1.388762570373329064e+00	-3.131307597638562257e+00
1.921540665601063935e+01	-1.611281613338124430e+01	1.138867453191937607e+01
-2.304466265161704186e+01	-2.149364453491647708e+01	-8.513003347060401627e-01
-1.855740913561839989e+01	1.136685927022785947e+01	-9.692140322689194676e+00
-4.930588524466604561e+00	1.394859182114376139e+01	5.255823840719765272e+00
-1.516855262595142229e+01	8.065679950250341790e+00	-1.385193154792979087e+01
-1.748368135190262862e+01	-2.217862536102478188e+00	-5.088117733440060242e+00
2.277107350732271485e+01	-1.580174422597712258e+01	8.977476650875862774e+00
5.131069282433241341e+00	-1.928724662040281812e+00	-1.570304688477824762e+01
1.622361554218035096e+01	-9.169568637184170257e+00	1.351695519429955183e+01
-4.491756893166158449e+00	1.881569576260837806e+01	4.357527387428915766e+00
-2.271260040935632674e+01	-2.185149611772199307e+01	-2.759094688149360319e+00
-2.887934348567849696e+01	-3.061345349614275069e-01	-5.863433722227877620e-01
-5.664661681228622570e+00	1.784424824459139813e+01	2.091864078033714325e+00
-3.299121899885381026e+01	-7.480775223430212506e+00	-6.498658250576275108e+00
-1.827182118555223411e+01	8.720654300819440152e+00	-1.300519238543956213e+01
-1.620397142944592872e+01	-3.545072755020697297e+00	-5.647526301174979224e+00
1.933566581035794130e+01	1.795435348358414984e+01	-8.557623885005620323e+00
-1.134162157146612238e+01	8.437031580241031392e+00	-2.350802921224393316e+01
2.727452832119839909e-01	8.301286825719325080e+00	-1.687205372110693702e+01
-2.188624941141486246e+01	-5.366688313465161286e+00	-1.948256395463361601e+00
1.602885101057906070e+01	7.445973647717837984e+00	-1.931123465311164367e+01
1.657399366620635206e+01	1.622530830767026089e+01	1.447290022155803690e+01
-2.932658456000867631e+01	-1.040903017556394516e+01	1.316116157138707443e+00
-2.726596278753895675e+01	3.984964358362278247e+00	-1.091148122618631033e+00
-2.653736845589710214e+01	-1.104086771418845103e+01	-5.354976120820399643e+00
-6.549329708984341636e+00	1.978433539388703366e+01	2.281234436517844966e+00
-2.448935899881939093e+01	4.005950740482115080e+00	-1.040652447668696823e+01
-1.740497898216699824e+01	8.750788117276174560e+00	-1.393879954534110333e+01
2.626645406690155116e-01	5.441960103081391331e+00	-1.719554555910853111e+01
-2.148917343087016718e+01	1.463558199847054153e+00	-5.294011071918132139e+00
-1.015493914698373956e+01	1.605585216053866660e+01	1.744915528909781299e+00
1.629529586164740707e+01	-1.033912041732845921e+01	1.542311149579521867e+01
-4.220780509994913055e-01	2.272277994056104866e+00	-1.643387131904685461e+01
-8.848935879323253317e+00	6.013676655030030460e+00	-9.480163642352518849e+00
-2.517835442966844184e+01	8.214098050537307349e-01	-9.421782900407402295e+00
-3.070296298413140335e+01	-7.496370612120916377e+00	-1.071839938307507900e+00
7.786064791665370244e+00	2.368911678348890604e+00	-1.816774906439508541e+01
2.343031417409054740e+00	8.357556926878989545e-01	-2.018022718239271285e+01
-1.687357918402244650e+01	7.093028755017523501e+00	-2.150519932532154144e+01
-1.436021603635530397e+01	6.151854502080471576e+00	-2.080202267459378263e+01
-7.058655243781321253e+00	8.002064327236828589e+00	-1.424202854384619599e+01
3.932613576700514813e+00	-8.064798190716826465e-01	-2.143612074626144803e+01
-1.277144078442394459e+01	6.427751134842512926e+00	-2.235377369577869544e+01
4.394662786884346417e+00	9.296337673695762582e-01	-1.336082684873636062e+01
6.121792513889432463e+00	2.072730505478437735e+00	-1.784698017860712582e+01
-2.915651488720308748e+01	-9.689679224729509599e+00	-5.133786670225243043e+00
-2.462920617266148415e+00	3.286704628841363718e+00	-1.385170709982720005e+01
1.816383806455683203e+00	3.351966989662777952e+00	-2.045431856685883787e+01
-1.557243302110062189e+01	5.754706801488252310e+00	-2.373040499671343895e+01
-4.483505439086370004e+00	1.172340509038272316e+01	4.617879497723664350e+00
-2.814747778930949806e+01	2.954197922746629956e+00	-4.949869897806403962e+00
1.504806638443287703e+01	6.782231253166855822e+00	-1.941241042290333141e+01
3.424354595677263635e+00	4.172851996913522932e+00	-1.926355764096791745e+01
3.475120749427630606e+00	-1.917718513858058804e+00	-2.174567330430692280e+01
-1.602564999122787981e+01	1.141113121209983916e+01	-8.750829583800578959e+00
1.207142658739557062e+00	1.340879151224619426e+00	-2.160149613519596201e+01
-2.775610819643781113e+01	-2.087775460207622391e+00	-1.001685386040998882e+00
-2.944562017617458505e+00	1.877454358693393832e+00	-1.703087953091621642e+01
-1.518543797778391813e+01	4.051691861870626354e+00	-1.590968778776690762e+01
-2.637786499096014836e+01	-1.950513133363045881e+01	2.075556763618314982e+00
-1.979859166022838934e+01	3.723238592444080841e-01	-7.383461471351647987e+00
-1.089414993598824744e+01	3.660870298618453145e+00	-2.137992236467891871e+01
-2.702813114450702159e+01	-1.027508988637535836e+01	-4.341618127112377046e+00
-1.985105743279341795e+01	-1.560671226649719223e+01	-1.733114001429125195e-01
5.147085298035966261e+00	3.180815203958013093e+00	-2.109178387837809154e+01
-2.822085122184306627e+01	-4.210632353929945282e+00	-5.374521358521632486e+00
-1.497693786174347963e+01	1.418703890577231697e+01	1.226944496186483796e-01
5.213898775944159958e+00	3.372529262016973561e+00	-1.567028981726099524e+01
-2.923852616070600519e+01	2.556051384367560519e+00	-6.733290805133086421e-01
-2.429970255589872252e+01	-9.630179794931386539e+00	-8.697558013735424698e-01
-2.000821625929709313e+01	1.080405851861496913e+01	-1.005063485018195912e+01
-9.213999846973852215e+00	3.525325227897832647e+00	-1.063482600775733111e+01
6.905721330496192856e-01	-3.619363676676842889e+00	-1.768495070857120410e+01
-4.401773085101697625e+00	2.426883907615151870e+01	5.459174909944916720e+00
-6.191551003989649971e+00	1.356248299588889417e+01	7.816946369786943905e+00
-2.408892822342743756e+01	-2.624768978339961478e+00	-7.732675376605775419e+00
-2.741766884589670994e+01	4.389719534329278972e+00	-3.435362829678627605e+00
-2.641293412687153719e+01	-6.198921411153402339e+00	-8.185476525700581263e+00
-2.217724977964717681e+01	-2.431185372606401440e+00	-3.900759629960751873e+00
-2.968184678715338620e+01	-1.169732849924058904e+01	-6.943599148313285951e+00
-1.010369098079282857e+01	1.215478406558800906e+01	-7.879860404486840331e+00
1.509963787427482718e+00	1.186803836764564801e+00	-1.619218627099276375e+01
-2.214057159412327991e+01	-2.806234768038641469e+00	-5.037240423043607862e+00
4.022863750153125473e+00	-2.458133047953849903e+00	-1.660337272352314386e+01
-3.094532600089870744e+00	1.632643305179170312e+01	1.977770665491928703e+00
-2.580968364548099814e+01	4.603002187428632652e+00	-1.105903898830668552e+01
-3.342594523619915492e+01	-6.449901551844828163e+00	-6.656460714949768764e+00
-3.845476210445773479e-01	-5.501162607457543707e+00	-1.929955997422117164e+01
-2.344304719281237226e+01	-1.233268453098674167e+00	-1.974654939348620353e+00
-2.193068165171244033e+01	1.087924552949272972e+01	-1.003625285687636826e+01
-2.153861327333042297e+01	4.805865622623574640e-01	1.209862744716519112e+00
-2.862683129937235904e+01	-1.659785734516942668e+01	-2.083287996866635350e+00
-2.078786465801345784e+01	-1.081547526371859469e+01	-4.312969596946523154e-01
-1.726859875815802070e+01	2.498991619811687048e+00	4.046268071095211916e+00
1.965885400114166970e+01	1.688325334207885220e+01	-5.182996470497713837e+00
-1.473282721570944531e+01	6.108389851671288007e+00	-2.241359902388516900e+01
-2.304019691877324050e+01	5.250367170552846297e+00	-1.152132536325326306e+01
-1.458749259271685084e+01	3.079936547132668512e+00	-1.486798572708173438e+01
4.559021633235603055e+00	2.115708746438163812e-01	-1.608300097832033515e+01
-2.690442877725795867e+01	-4.597620189106947031e+00	-5.031639246276268018e+00
-2.768796005635137902e+01	-7.092731144648739772e+00	-9.379161922808005869e+00
-2.239154372967455942e+01	-1.249556458964268124e+01	-2.331886012172076583e+00
-3.034659502389645525e+01	2.356314965257606975e+00	-7.486071793341309011e-01
-8.079528624293370598e+00	4.434855394574878318e+00	-9.373486975192298232e+00
5.568205174277377267e+00	-6.698345318842769958e-01	-2.267334639657870454e+01
-2.128517429374726433e+01	-1.128538846040437704e+01	6.117081608831319572e-01
-2.240347109854011620e+01	-9.921139736015742727e+00	-1.963686911402897861e+00
-2.549275552782960474e+01	3.951049695751355451e+00	3.435363778364306064e+00
-2.585012734812543655e+01	-1.044870823114410463e+01	3.708954484797417073e-01
-8.095787720864304760e+00	8.192794548164727075e+00	-8.687546364743003124e+00
-1.398233299562679477e+01	5.825997660659882449e+00	-1.503643445285464608e+01
2.206868812667597979e+01	-4.242716196082546354e+00	-1.458211639118582958e+01
2.260165805900345148e+01	-1.837935785324727433e+01	1.215409444489665702e+00
1.725802631249365504e+01	-1.828373875058337461e+01	1.387021340611900122e+01
-9.221807779358261570e+00	1.550673436152458340e+00	-2.220614747239626752e+01
5.488906563300268715e+00	4.725242438450263927e-01	1.602564216542885944e+01
2.155013739139284112e+01	-5.302172930525046013e+00	-8.138101765348885408e+00
1.917885084054731593e+01	-3.854574318258245480e+00	1.729221948552446930e+00
2.205209235996093753e+01	-4.842261534854693572e+00	-7.097650989240872121e+00
2.396702789650208487e+01	-7.061591354275328136e+00	-1.850589409382034312e+00
1.833233560450864985e+01	8.678251675002115917e+00	6.585747516898139864e+00
1.320774995362755888e+01	-2.463492874737519500e+01	-2.996752384932723334e+00
4.595726370752809764e+00	3.357219258542453844e+00	1.904830627538224874e+01
1.613342632611309568e+01	-1.157626771310655833e+01	1.422342216005039539e+01
-2.321396728316225477e+01	-1.996977835981693516e+01	5.507798124276244600e+00
1.629962015783095097e+01	6.334818991502595864e+00	1.230139854702201596e+01
1.279329426910897993e+01	-2.181525248549311158e+01	-3.817039717285752420e+00
1.512658295086930771e+01	-1.053538218163432205e+01	1.791854357588157853e+01
1.572101276694361793e+01	-4.917008737143436115e+00	9.103683115471305598e+00
1.854660243215482396e+01	-3.784336110381921081e+00	1.125485520013341301e+01
-4.748952137951200747e+00	4.092348436287153390e+00	1.736043566730993604e+01
-1.619136054926802260e+01	3.173057466525241122e+00	-4.544538391772057651e+00
